record_id	month	day	year	plot_id	species_id	sex	hindfoot_length	weight	genus	species	taxa	plot_type
33145	11	18	2001	4	DM	F	35	49	Dipodomys	merriami	Rodent	Control
33492	2	10	2002	4	DM	M	36	53	Dipodomys	merriami	Rodent	Control
33493	2	10	2002	4	DM	F	36	51	Dipodomys	merriami	Rodent	Control
33494	2	10	2002	4	DM	M	36	42	Dipodomys	merriami	Rodent	Control
33495	2	10	2002	4	DM	F	37	50	Dipodomys	merriami	Rodent	Control
33658	3	14	2002	4	DM	F	36	50	Dipodomys	merriami	Rodent	Control
33664	3	14	2002	4	DM	F	38	52	Dipodomys	merriami	Rodent	Control
33665	3	14	2002	4	DM	M	36	53	Dipodomys	merriami	Rodent	Control
33865	4	17	2002	4	DM	F	36	47	Dipodomys	merriami	Rodent	Control
33871	4	17	2002	4	DM	M	36	52	Dipodomys	merriami	Rodent	Control
33876	4	17	2002	4	DM	F	37	55	Dipodomys	merriami	Rodent	Control
34069	5	16	2002	4	DM	F	37	46	Dipodomys	merriami	Rodent	Control
34076	5	16	2002	4	DM	F	36	49	Dipodomys	merriami	Rodent	Control
34077	5	16	2002	4	DM	M	36	51	Dipodomys	merriami	Rodent	Control
34304	6	16	2002	4	DM	F	36	46	Dipodomys	merriami	Rodent	Control
34308	6	16	2002	4	DM	F	37	50	Dipodomys	merriami	Rodent	Control
34552	7	14	2002	4	DM	F	36	47	Dipodomys	merriami	Rodent	Control
34556	7	14	2002	4	DM	F	35	54	Dipodomys	merriami	Rodent	Control
81	8	19	1977	4	PF	F	14	8	Perognathus	flavus	Rodent	Control
216	9	12	1977	4	PF	F	13	9	Perognathus	flavus	Rodent	Control
470	12	11	1977	4	PF	M	15	6	Perognathus	flavus	Rodent	Control
1282	9	4	1978	4	PF	F	16	6	Perognathus	flavus	Rodent	Control
2404	1	16	1980	4	PF	F	15	7	Perognathus	flavus	Rodent	Control
2514	2	25	1980	4	PF	F	15	7	Perognathus	flavus	Rodent	Control
3524	11	9	1980	4	PF	F	15	7	Perognathus	flavus	Rodent	Control
3578	12	15	1980	4	PF	F	16	7	Perognathus	flavus	Rodent	Control
3987	3	9	1981	4	PF	F	16	9	Perognathus	flavus	Rodent	Control
4466	5	4	1981	4	PF	F	14	8	Perognathus	flavus	Rodent	Control
4493	6	4	1981	4	PF	M	11	6	Perognathus	flavus	Rodent	Control
4526	6	4	1981	4	PF	M	15	6	Perognathus	flavus	Rodent	Control
5614	3	30	1982	4	PF	F	16	6	Perognathus	flavus	Rodent	Control
6010	6	28	1982	4	PF	F	16	9	Perognathus	flavus	Rodent	Control
6428	8	16	1982	4	PF	M	15	6	Perognathus	flavus	Rodent	Control
6451	8	16	1982	4	PF	F	15	7	Perognathus	flavus	Rodent	Control
6863	10	24	1982	4	PF	M	16	7	Perognathus	flavus	Rodent	Control
6887	10	24	1982	4	PF	M	16	6	Perognathus	flavus	Rodent	Control
7041	11	22	1982	4	PF	M	14	6	Perognathus	flavus	Rodent	Control
7085	11	22	1982	4	PF	F	15	6	Perognathus	flavus	Rodent	Control
7093	11	22	1982	4	PF	M	15	7	Perognathus	flavus	Rodent	Control
7111	11	22	1982	4	PF	M	15	6	Perognathus	flavus	Rodent	Control
7254	1	13	1983	4	PF	M	15	6	Perognathus	flavus	Rodent	Control
7266	1	13	1983	4	PF	M	14	6	Perognathus	flavus	Rodent	Control
7415	2	27	1983	4	PF	M	16	6	Perognathus	flavus	Rodent	Control
7588	3	15	1983	4	PF	M	15	5	Perognathus	flavus	Rodent	Control
7724	4	17	1983	4	PF	F	16	8	Perognathus	flavus	Rodent	Control
7748	4	17	1983	4	PF	F	16	7	Perognathus	flavus	Rodent	Control
7881	5	15	1983	4	PF	M	16	7	Perognathus	flavus	Rodent	Control
13642	10	25	1987	4	PF	F	17	7	Perognathus	flavus	Rodent	Control
13809	11	22	1987	4	PF	F	17	7	Perognathus	flavus	Rodent	Control
14434	4	19	1988	4	PF	F	12	8	Perognathus	flavus	Rodent	Control
16568	10	8	1989	4	PF	F	15	9	Perognathus	flavus	Rodent	Control
16665	11	5	1989	4	PF	F	16	8	Perognathus	flavus	Rodent	Control
19091	9	11	1991	4	PF	F	16	7	Perognathus	flavus	Rodent	Control
19150	10	11	1991	4	PF	F	15	7	Perognathus	flavus	Rodent	Control
19192	10	11	1991	4	PF	F	15	8	Perognathus	flavus	Rodent	Control
19336	11	15	1991	4	PF	F	15	7	Perognathus	flavus	Rodent	Control
19357	11	15	1991	4	PF	M	16	8	Perognathus	flavus	Rodent	Control
19476	12	8	1991	4	PF	F	15	7	Perognathus	flavus	Rodent	Control
19908	4	5	1992	4	PF	F	17	6	Perognathus	flavus	Rodent	Control
19933	4	5	1992	4	PF	M	15	8	Perognathus	flavus	Rodent	Control
20502	10	19	1992	4	PF	M	15	6	Perognathus	flavus	Rodent	Control
20669	2	26	1993	4	PF	M	14	8	Perognathus	flavus	Rodent	Control
20751	3	18	1993	4	PF	M	12	9	Perognathus	flavus	Rodent	Control
21861	10	13	1994	4	PF	M	15	7	Perognathus	flavus	Rodent	Control
21911	11	2	1994	4	PF	F	14	6	Perognathus	flavus	Rodent	Control
22142	3	5	1995	4	PF	F	14	5	Perognathus	flavus	Rodent	Control
22484	7	21	1995	4	PF	F	16	9	Perognathus	flavus	Rodent	Control
22527	7	21	1995	4	PF	F	16	12	Perognathus	flavus	Rodent	Control
22739	9	24	1995	4	PF	F	14	10	Perognathus	flavus	Rodent	Control
22802	9	24	1995	4	PF	F	15	9	Perognathus	flavus	Rodent	Control
22923	10	29	1995	4	PF	F	16	9	Perognathus	flavus	Rodent	Control
22966	10	29	1995	4	PF	M	15	9	Perognathus	flavus	Rodent	Control
23266	1	28	1996	4	PF	M	16	9	Perognathus	flavus	Rodent	Control
23276	1	28	1996	4	PF	M	17	9	Perognathus	flavus	Rodent	Control
23286	1	28	1996	4	PF	F	17	9	Perognathus	flavus	Rodent	Control
23416	2	25	1996	4	PF	F	16	10	Perognathus	flavus	Rodent	Control
23429	2	25	1996	4	PF	M	16	9	Perognathus	flavus	Rodent	Control
23742	4	15	1996	4	PF	M	15	8	Perognathus	flavus	Rodent	Control
23777	4	15	1996	4	PF	M	16	11	Perognathus	flavus	Rodent	Control
23792	4	15	1996	4	PF	F	16	8	Perognathus	flavus	Rodent	Control
23807	4	15	1996	4	PF	M	15	8	Perognathus	flavus	Rodent	Control
23853	4	15	1996	4	PF	F	15	9	Perognathus	flavus	Rodent	Control
23980	5	24	1996	4	PF	M	16	10	Perognathus	flavus	Rodent	Control
24000	5	24	1996	4	PF	F	17	8	Perognathus	flavus	Rodent	Control
24088	6	14	1996	4	PF	F	16	7	Perognathus	flavus	Rodent	Control
24120	6	14	1996	4	PF	M	15	5	Perognathus	flavus	Rodent	Control
24124	6	14	1996	4	PF	M	17	10	Perognathus	flavus	Rodent	Control
24151	6	14	1996	4	PF	F	17	8	Perognathus	flavus	Rodent	Control
24234	7	21	1996	4	PF	F	17	9	Perognathus	flavus	Rodent	Control
24240	7	21	1996	4	PF	M	17	11	Perognathus	flavus	Rodent	Control
24268	7	21	1996	4	PF	F	17	9	Perognathus	flavus	Rodent	Control
24377	8	15	1996	4	PF	M	17	10	Perognathus	flavus	Rodent	Control
24473	9	22	1996	4	PF	M	12	9	Perognathus	flavus	Rodent	Control
24520	9	22	1996	4	PF	M	16	8	Perognathus	flavus	Rodent	Control
24637	10	13	1996	4	PF	M	16	9	Perognathus	flavus	Rodent	Control
24660	10	13	1996	4	PF	F	15	7	Perognathus	flavus	Rodent	Control
24728	11	17	1996	4	PF	F	16	7	Perognathus	flavus	Rodent	Control
24735	11	17	1996	4	PF	F	15	8	Perognathus	flavus	Rodent	Control
24775	11	17	1996	4	PF	F	16	7	Perognathus	flavus	Rodent	Control
24780	11	17	1996	4	PF	F	16	8	Perognathus	flavus	Rodent	Control
24895	12	19	1996	4	PF	F	16	7	Perognathus	flavus	Rodent	Control
25025	2	9	1997	4	PF	M	15	10	Perognathus	flavus	Rodent	Control
25083	2	9	1997	4	PF	F	15	7	Perognathus	flavus	Rodent	Control
25102	2	9	1997	4	PF	M	15	9	Perognathus	flavus	Rodent	Control
25356	3	16	1997	4	PF	M	16	10	Perognathus	flavus	Rodent	Control
25361	3	16	1997	4	PF	M	17	10	Perognathus	flavus	Rodent	Control
25609	4	13	1997	4	PF	M	15	11	Perognathus	flavus	Rodent	Control
25633	4	13	1997	4	PF	M	16	9	Perognathus	flavus	Rodent	Control
25665	4	13	1997	4	PF	F	15	9	Perognathus	flavus	Rodent	Control
25842	5	11	1997	4	PF	M	15	10	Perognathus	flavus	Rodent	Control
25900	5	11	1997	4	PF	M	15	11	Perognathus	flavus	Rodent	Control
25950	6	9	1997	4	PF	M	16	9	Perognathus	flavus	Rodent	Control
25986	6	9	1997	4	PF	M	17	9	Perognathus	flavus	Rodent	Control
26021	6	9	1997	4	PF	F	14	8	Perognathus	flavus	Rodent	Control
26359	7	9	1997	4	PF	M	16	7	Perognathus	flavus	Rodent	Control
26384	7	9	1997	4	PF	F	15	9	Perognathus	flavus	Rodent	Control
26403	7	9	1997	4	PF	F	16	7	Perognathus	flavus	Rodent	Control
26517	7	9	1997	4	PF	F	15	8	Perognathus	flavus	Rodent	Control
26710	7	30	1997	4	PF	M	16	9	Perognathus	flavus	Rodent	Control
26761	7	30	1997	4	PF	F	15	8	Perognathus	flavus	Rodent	Control
26764	7	30	1997	4	PF	M	16	8	Perognathus	flavus	Rodent	Control
26894	9	28	1997	4	PF	M	16	7	Perognathus	flavus	Rodent	Control
26915	9	28	1997	4	PF	M	16	8	Perognathus	flavus	Rodent	Control
31891	3	25	2001	4	PF	M	17	8	Perognathus	flavus	Rodent	Control
32092	5	27	2001	4	PF	M	16	8	Perognathus	flavus	Rodent	Control
32268	7	22	2001	4	PF	F	15	9	Perognathus	flavus	Rodent	Control
32275	7	22	2001	4	PF	F	16	9	Perognathus	flavus	Rodent	Control
32497	8	26	2001	4	PF	F	16	8	Perognathus	flavus	Rodent	Control
32714	9	23	2001	4	PF	F	16	10	Perognathus	flavus	Rodent	Control
32915	10	14	2001	4	PF	F	15	7	Perognathus	flavus	Rodent	Control
32916	10	14	2001	4	PF	F	15	9	Perognathus	flavus	Rodent	Control
32921	10	14	2001	4	PF	M	16	7	Perognathus	flavus	Rodent	Control
32925	10	14	2001	4	PF	M	16	8	Perognathus	flavus	Rodent	Control
32926	10	14	2001	4	PF	F	16	8	Perognathus	flavus	Rodent	Control
33654	3	14	2002	4	PF	M	17	8	Perognathus	flavus	Rodent	Control
33657	3	14	2002	4	PF	F	16	8	Perognathus	flavus	Rodent	Control
33869	4	17	2002	4	PF	F	15	8	Perognathus	flavus	Rodent	Control
33870	4	17	2002	4	PF	M	15	7	Perognathus	flavus	Rodent	Control
34071	5	16	2002	4	PF	M	15	7	Perognathus	flavus	Rodent	Control
34558	7	14	2002	4	PF	F	15	7	Perognathus	flavus	Rodent	Control
34882	10	6	2002	4	PF	F	15	10	Perognathus	flavus	Rodent	Control
35301	12	8	2002	4	PF	M	13	6	Perognathus	flavus	Rodent	Control
34310	6	16	2002	4	PE	F	20	22	Peromyscus	eremicus	Rodent	Control
394	11	13	1977	4	DS	F	48	107	Dipodomys	spectabilis	Rodent	Control
398	11	13	1977	4	DS	F	50	115	Dipodomys	spectabilis	Rodent	Control
463	12	11	1977	4	DS	M	49	134	Dipodomys	spectabilis	Rodent	Control
466	12	11	1977	4	DS	F	51	118	Dipodomys	spectabilis	Rodent	Control
493	12	11	1977	4	DS	F	49	110	Dipodomys	spectabilis	Rodent	Control
543	1	9	1978	4	DS	M	49	132	Dipodomys	spectabilis	Rodent	Control
551	1	9	1978	4	DS	F	50	126	Dipodomys	spectabilis	Rodent	Control
614	2	19	1978	4	DS	F	49	124	Dipodomys	spectabilis	Rodent	Control
678	3	12	1978	4	DS	M	49	131	Dipodomys	spectabilis	Rodent	Control
688	3	12	1978	4	DS	F	48	141	Dipodomys	spectabilis	Rodent	Control
691	3	12	1978	4	DS	F	50	124	Dipodomys	spectabilis	Rodent	Control
793	4	9	1978	4	DS	F	49	121	Dipodomys	spectabilis	Rodent	Control
796	4	9	1978	4	DS	M	50	133	Dipodomys	spectabilis	Rodent	Control
803	4	9	1978	4	DS	F	48	84	Dipodomys	spectabilis	Rodent	Control
806	4	9	1978	4	DS	F	47	118	Dipodomys	spectabilis	Rodent	Control
895	5	18	1978	4	DS	M	50	126	Dipodomys	spectabilis	Rodent	Control
896	5	18	1978	4	DS	F	50	120	Dipodomys	spectabilis	Rodent	Control
901	5	18	1978	4	DS	F	48	68	Dipodomys	spectabilis	Rodent	Control
989	6	9	1978	4	DS	M	50	122	Dipodomys	spectabilis	Rodent	Control
1016	6	9	1978	4	DS	F	49	119	Dipodomys	spectabilis	Rodent	Control
1023	6	9	1978	4	DS	F	49	81	Dipodomys	spectabilis	Rodent	Control
1024	6	9	1978	4	DS	M	50	93	Dipodomys	spectabilis	Rodent	Control
1077	7	8	1978	4	DS	M	50	130	Dipodomys	spectabilis	Rodent	Control
1099	7	8	1978	4	DS	F	49	81	Dipodomys	spectabilis	Rodent	Control
1102	7	8	1978	4	DS	F	49	80	Dipodomys	spectabilis	Rodent	Control
1105	7	8	1978	4	DS	F	51	118	Dipodomys	spectabilis	Rodent	Control
1106	7	8	1978	4	DS	M	51	91	Dipodomys	spectabilis	Rodent	Control
1166	8	5	1978	4	DS	M	48	96	Dipodomys	spectabilis	Rodent	Control
1180	8	5	1978	4	DS	F	48	83	Dipodomys	spectabilis	Rodent	Control
1186	8	5	1978	4	DS	F	47	82	Dipodomys	spectabilis	Rodent	Control
1189	8	5	1978	4	DS	F	50	119	Dipodomys	spectabilis	Rodent	Control
1267	9	4	1978	4	DS	M	51	118	Dipodomys	spectabilis	Rodent	Control
1292	9	4	1978	4	DS	F	47	77	Dipodomys	spectabilis	Rodent	Control
1297	9	4	1978	4	DS	F	52	125	Dipodomys	spectabilis	Rodent	Control
1371	10	8	1978	4	DS	M	53	115	Dipodomys	spectabilis	Rodent	Control
1387	10	8	1978	4	DS	F	51	120	Dipodomys	spectabilis	Rodent	Control
1454	11	5	1978	4	DS	M	49	111	Dipodomys	spectabilis	Rodent	Control
1531	12	3	1978	4	DS	M	51	118	Dipodomys	spectabilis	Rodent	Control
1658	2	25	1979	4	DS	M	49	130	Dipodomys	spectabilis	Rodent	Control
1714	3	31	1979	4	DS	M	51	129	Dipodomys	spectabilis	Rodent	Control
1773	4	29	1979	4	DS	F	51	92	Dipodomys	spectabilis	Rodent	Control
1837	5	30	1979	4	DS	F	50	107	Dipodomys	spectabilis	Rodent	Control
1945	7	26	1979	4	DS	M	49	108	Dipodomys	spectabilis	Rodent	Control
1958	7	26	1979	4	DS	F	51	111	Dipodomys	spectabilis	Rodent	Control
2001	8	23	1979	4	DS	M	49	124	Dipodomys	spectabilis	Rodent	Control
2010	8	23	1979	4	DS	F	52	117	Dipodomys	spectabilis	Rodent	Control
2056	9	23	1979	4	DS	M	47	129	Dipodomys	spectabilis	Rodent	Control
2062	9	23	1979	4	DS	F	50	124	Dipodomys	spectabilis	Rodent	Control
2118	10	25	1979	4	DS	M	48	130	Dipodomys	spectabilis	Rodent	Control
2126	10	25	1979	4	DS	F	50	126	Dipodomys	spectabilis	Rodent	Control
2168	11	17	1979	4	DS	F	49	128	Dipodomys	spectabilis	Rodent	Control
2342	1	16	1980	4	DS	F	48	113	Dipodomys	spectabilis	Rodent	Control
2382	1	16	1980	4	DS	M	48	131	Dipodomys	spectabilis	Rodent	Control
2396	1	16	1980	4	DS	F	50	141	Dipodomys	spectabilis	Rodent	Control
2524	2	25	1980	4	DS	F	50	142	Dipodomys	spectabilis	Rodent	Control
2811	3	22	1980	4	DS	M	48	81	Dipodomys	spectabilis	Rodent	Control
2971	5	18	1980	4	DS	M	49	104	Dipodomys	spectabilis	Rodent	Control
2980	5	18	1980	4	DS	M	49	133	Dipodomys	spectabilis	Rodent	Control
2995	5	18	1980	4	DS	M	49	86	Dipodomys	spectabilis	Rodent	Control
2996	5	18	1980	4	DS	M	49	105	Dipodomys	spectabilis	Rodent	Control
2998	5	18	1980	4	DS	F	48	123	Dipodomys	spectabilis	Rodent	Control
3018	5	25	1980	4	DS	M	49	95	Dipodomys	spectabilis	Rodent	Control
3019	5	25	1980	4	DS	M	50	88	Dipodomys	spectabilis	Rodent	Control
3020	5	25	1980	4	DS	M	47	53	Dipodomys	spectabilis	Rodent	Control
3021	5	25	1980	4	DS	F	48	103	Dipodomys	spectabilis	Rodent	Control
3022	5	25	1980	4	DS	F	47	54	Dipodomys	spectabilis	Rodent	Control
3096	6	23	1980	4	DS	M	50	124	Dipodomys	spectabilis	Rodent	Control
3101	6	23	1980	4	DS	M	51	96	Dipodomys	spectabilis	Rodent	Control
3103	6	23	1980	4	DS	F	49	124	Dipodomys	spectabilis	Rodent	Control
3104	6	23	1980	4	DS	M	49	106	Dipodomys	spectabilis	Rodent	Control
3112	6	23	1980	4	DS	M	51	111	Dipodomys	spectabilis	Rodent	Control
3171	7	22	1980	4	DS	M	49	136	Dipodomys	spectabilis	Rodent	Control
3174	7	22	1980	4	DS	F	50	128	Dipodomys	spectabilis	Rodent	Control
3177	7	22	1980	4	DS	M	49	114	Dipodomys	spectabilis	Rodent	Control
3178	7	22	1980	4	DS	M	50	92	Dipodomys	spectabilis	Rodent	Control
3223	8	14	1980	4	DS	M	49	137	Dipodomys	spectabilis	Rodent	Control
3240	8	14	1980	4	DS	F	51	136	Dipodomys	spectabilis	Rodent	Control
3242	8	14	1980	4	DS	M	47	120	Dipodomys	spectabilis	Rodent	Control
3303	9	8	1980	4	DS	M	49	139	Dipodomys	spectabilis	Rodent	Control
3318	9	8	1980	4	DS	F	51	130	Dipodomys	spectabilis	Rodent	Control
3321	9	8	1980	4	DS	M	49	129	Dipodomys	spectabilis	Rodent	Control
3381	10	12	1980	4	DS	F	52	126	Dipodomys	spectabilis	Rodent	Control
3387	10	12	1980	4	DS	M	50	137	Dipodomys	spectabilis	Rodent	Control
3513	11	9	1980	4	DS	M	50	127	Dipodomys	spectabilis	Rodent	Control
3526	11	9	1980	4	DS	F	50	126	Dipodomys	spectabilis	Rodent	Control
3592	12	15	1980	4	DS	M	49	127	Dipodomys	spectabilis	Rodent	Control
4458	5	4	1981	4	DS	F	54	133	Dipodomys	spectabilis	Rodent	Control
4479	5	4	1981	4	DS	F	49	95	Dipodomys	spectabilis	Rodent	Control
4504	6	4	1981	4	DS	F	53	128	Dipodomys	spectabilis	Rodent	Control
4505	6	4	1981	4	DS	F	47	62	Dipodomys	spectabilis	Rodent	Control
4534	6	4	1981	4	DS	F	48	97	Dipodomys	spectabilis	Rodent	Control
4538	6	4	1981	4	DS	M	54	101	Dipodomys	spectabilis	Rodent	Control
4541	6	4	1981	4	DS	F	52	100	Dipodomys	spectabilis	Rodent	Control
4664	7	8	1981	4	DS	F	51	130	Dipodomys	spectabilis	Rodent	Control
4673	7	8	1981	4	DS	F	51	86	Dipodomys	spectabilis	Rodent	Control
4688	7	8	1981	4	DS	M	54	99	Dipodomys	spectabilis	Rodent	Control
4699	7	30	1981	4	DS	F	50	135	Dipodomys	spectabilis	Rodent	Control
4708	7	30	1981	4	DS	M	54	100	Dipodomys	spectabilis	Rodent	Control
4857	10	1	1981	4	DS	F	52	146	Dipodomys	spectabilis	Rodent	Control
4863	10	1	1981	4	DS	M	52	153	Dipodomys	spectabilis	Rodent	Control
4944	10	26	1981	4	DS	M	49	78	Dipodomys	spectabilis	Rodent	Control
4950	10	26	1981	4	DS	M	54	145	Dipodomys	spectabilis	Rodent	Control
5028	11	23	1981	4	DS	M	52	104	Dipodomys	spectabilis	Rodent	Control
5064	11	23	1981	4	DS	M	55	144	Dipodomys	spectabilis	Rodent	Control
5168	1	1	1982	4	DS	M	52	117	Dipodomys	spectabilis	Rodent	Control
5197	1	1	1982	4	DS	M	52	155	Dipodomys	spectabilis	Rodent	Control
5426	2	23	1982	4	DS	M	51	128	Dipodomys	spectabilis	Rodent	Control
5677	3	30	1982	4	DS	F	50	90	Dipodomys	spectabilis	Rodent	Control
5765	4	29	1982	4	DS	F	50	102	Dipodomys	spectabilis	Rodent	Control
5798	4	29	1982	4	DS	M	51	125	Dipodomys	spectabilis	Rodent	Control
5820	4	29	1982	4	DS	F	51	98	Dipodomys	spectabilis	Rodent	Control
5977	5	22	1982	4	DS	F	52	99	Dipodomys	spectabilis	Rodent	Control
6033	6	28	1982	4	DS	M	51	118	Dipodomys	spectabilis	Rodent	Control
6486	8	16	1982	4	DS	M	50	121	Dipodomys	spectabilis	Rodent	Control
6497	8	16	1982	4	DS	F	48	111	Dipodomys	spectabilis	Rodent	Control
6573	9	18	1982	4	DS	F	47	123	Dipodomys	spectabilis	Rodent	Control
6575	9	18	1982	4	DS	F	49	114	Dipodomys	spectabilis	Rodent	Control
6838	10	24	1982	4	DS	M	50	122	Dipodomys	spectabilis	Rodent	Control
6876	10	24	1982	4	DS	M	51	158	Dipodomys	spectabilis	Rodent	Control
6917	10	24	1982	4	DS	F	48	111	Dipodomys	spectabilis	Rodent	Control
6935	10	24	1982	4	DS	F	49	109	Dipodomys	spectabilis	Rodent	Control
7065	11	22	1982	4	DS	M	51	133	Dipodomys	spectabilis	Rodent	Control
7113	11	22	1982	4	DS	F	52	119	Dipodomys	spectabilis	Rodent	Control
7125	11	22	1982	4	DS	F	48	122	Dipodomys	spectabilis	Rodent	Control
7268	1	13	1983	4	DS	F	46	113	Dipodomys	spectabilis	Rodent	Control
7300	1	13	1983	4	DS	M	51	131	Dipodomys	spectabilis	Rodent	Control
7302	1	13	1983	4	DS	M	48	120	Dipodomys	spectabilis	Rodent	Control
7755	4	17	1983	4	DS	M	50	125	Dipodomys	spectabilis	Rodent	Control
7773	4	17	1983	4	DS	F	49	140	Dipodomys	spectabilis	Rodent	Control
7790	4	17	1983	4	DS	F	51	127	Dipodomys	spectabilis	Rodent	Control
7929	5	15	1983	4	DS	F	49	118	Dipodomys	spectabilis	Rodent	Control
8030	6	18	1983	4	DS	F	51	121	Dipodomys	spectabilis	Rodent	Control
8036	6	18	1983	4	DS	F	48	125	Dipodomys	spectabilis	Rodent	Control
8041	6	18	1983	4	DS	F	49	91	Dipodomys	spectabilis	Rodent	Control
8152	7	17	1983	4	DS	F	49	122	Dipodomys	spectabilis	Rodent	Control
8232	8	16	1983	4	DS	M	51	131	Dipodomys	spectabilis	Rodent	Control
8250	8	16	1983	4	DS	F	50	124	Dipodomys	spectabilis	Rodent	Control
8361	9	11	1983	4	DS	M	52	126	Dipodomys	spectabilis	Rodent	Control
8411	9	11	1983	4	DS	F	50	122	Dipodomys	spectabilis	Rodent	Control
8495	10	16	1983	4	DS	M	52	127	Dipodomys	spectabilis	Rodent	Control
8540	10	16	1983	4	DS	F	50	91	Dipodomys	spectabilis	Rodent	Control
8659	11	13	1983	4	DS	M	52	126	Dipodomys	spectabilis	Rodent	Control
8681	11	13	1983	4	DS	F	49	117	Dipodomys	spectabilis	Rodent	Control
8769	12	9	1983	4	DS	M	52	123	Dipodomys	spectabilis	Rodent	Control
8795	12	9	1983	4	DS	F	48	112	Dipodomys	spectabilis	Rodent	Control
8906	2	5	1984	4	DS	F	52	122	Dipodomys	spectabilis	Rodent	Control
8964	3	13	1984	4	DS	M	52	138	Dipodomys	spectabilis	Rodent	Control
8980	3	13	1984	4	DS	F	50	136	Dipodomys	spectabilis	Rodent	Control
9049	4	10	1984	4	DS	F	50	125	Dipodomys	spectabilis	Rodent	Control
9165	5	13	1984	4	DS	M	51	133	Dipodomys	spectabilis	Rodent	Control
9174	5	13	1984	4	DS	F	49	120	Dipodomys	spectabilis	Rodent	Control
9244	5	28	1984	4	DS	M	50	121	Dipodomys	spectabilis	Rodent	Control
9427	8	1	1984	4	DS	M	53	132	Dipodomys	spectabilis	Rodent	Control
9450	8	1	1984	4	DS	F	48	121	Dipodomys	spectabilis	Rodent	Control
10526	6	16	1985	4	DS	F	49	69	Dipodomys	spectabilis	Rodent	Control
10585	7	24	1985	4	DS	M	49	119	Dipodomys	spectabilis	Rodent	Control
10626	7	24	1985	4	DS	F	52	94	Dipodomys	spectabilis	Rodent	Control
10715	8	20	1985	4	DS	F	50	121	Dipodomys	spectabilis	Rodent	Control
10717	8	20	1985	4	DS	F	50	98	Dipodomys	spectabilis	Rodent	Control
10818	9	22	1985	4	DS	F	51	117	Dipodomys	spectabilis	Rodent	Control
10901	10	13	1985	4	DS	F	50	123	Dipodomys	spectabilis	Rodent	Control
10947	10	13	1985	4	DS	F	51	123	Dipodomys	spectabilis	Rodent	Control
11048	11	17	1985	4	DS	F	49	120	Dipodomys	spectabilis	Rodent	Control
11070	11	17	1985	4	DS	M	49	130	Dipodomys	spectabilis	Rodent	Control
11154	12	8	1985	4	DS	F	49	126	Dipodomys	spectabilis	Rodent	Control
11198	12	8	1985	4	DS	M	45	129	Dipodomys	spectabilis	Rodent	Control
11300	3	9	1986	4	DS	F	49	116	Dipodomys	spectabilis	Rodent	Control
11313	3	9	1986	4	DS	M	47	130	Dipodomys	spectabilis	Rodent	Control
11320	3	9	1986	4	DS	F	51	124	Dipodomys	spectabilis	Rodent	Control
11394	4	13	1986	4	DS	F	48	74	Dipodomys	spectabilis	Rodent	Control
11400	4	13	1986	4	DS	F	49	125	Dipodomys	spectabilis	Rodent	Control
11426	4	13	1986	4	DS	F	52	125	Dipodomys	spectabilis	Rodent	Control
11508	5	11	1986	4	DS	F	48	121	Dipodomys	spectabilis	Rodent	Control
11527	5	11	1986	4	DS	F	50	123	Dipodomys	spectabilis	Rodent	Control
11612	6	5	1986	4	DS	F	50	116	Dipodomys	spectabilis	Rodent	Control
11716	7	4	1986	4	DS	F	47	129	Dipodomys	spectabilis	Rodent	Control
11779	8	10	1986	4	DS	M	49	94	Dipodomys	spectabilis	Rodent	Control
11868	9	7	1986	4	DS	F	48	118	Dipodomys	spectabilis	Rodent	Control
11941	10	5	1986	4	DS	F	50	124	Dipodomys	spectabilis	Rodent	Control
12022	11	16	1986	4	DS	F	51	141	Dipodomys	spectabilis	Rodent	Control
12133	12	15	1986	4	DS	F	49	138	Dipodomys	spectabilis	Rodent	Control
12266	2	1	1987	4	DS	M	48	87	Dipodomys	spectabilis	Rodent	Control
12421	3	2	1987	4	DS	F	46	127	Dipodomys	spectabilis	Rodent	Control
12428	3	2	1987	4	DS	M	50	144	Dipodomys	spectabilis	Rodent	Control
12560	4	6	1987	4	DS	F	50	164	Dipodomys	spectabilis	Rodent	Control
12581	4	6	1987	4	DS	M	50	142	Dipodomys	spectabilis	Rodent	Control
12699	4	26	1987	4	DS	F	46	127	Dipodomys	spectabilis	Rodent	Control
12727	4	26	1987	4	DS	M	52	139	Dipodomys	spectabilis	Rodent	Control
12800	5	28	1987	4	DS	F	49	124	Dipodomys	spectabilis	Rodent	Control
12872	5	28	1987	4	DS	M	51	138	Dipodomys	spectabilis	Rodent	Control
12985	7	1	1987	4	DS	F	51	125	Dipodomys	spectabilis	Rodent	Control
12988	7	1	1987	4	DS	M	53	92	Dipodomys	spectabilis	Rodent	Control
13012	7	1	1987	4	DS	M	52	141	Dipodomys	spectabilis	Rodent	Control
13288	8	26	1987	4	DS	F	47	120	Dipodomys	spectabilis	Rodent	Control
13327	8	26	1987	4	DS	M	51	144	Dipodomys	spectabilis	Rodent	Control
13432	9	27	1987	4	DS	F	50	116	Dipodomys	spectabilis	Rodent	Control
13597	10	25	1987	4	DS	F	49	51	Dipodomys	spectabilis	Rodent	Control
13601	10	25	1987	4	DS	M	52	133	Dipodomys	spectabilis	Rodent	Control
13835	11	22	1987	4	DS	M	50	134	Dipodomys	spectabilis	Rodent	Control
